category,name,latitude,longitude,is_closed,rating,url,review_count,transactions,address,zip_code
indpak,Besharam,37.75425,-122.38938,False,4.0,https://www.yelp.com/biz/besharam-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,168,[],"['1275 Minnesota St', 'San Francisco, CA 94107']",94107
ramen,Iza Ramen SOMA,37.77563,-122.40882,False,4.0,https://www.yelp.com/biz/iza-ramen-soma-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,466,"['pickup', 'delivery']","['1155 Folsom St', 'San Francisco, CA 94103']",94103
mideastern,Sababa,37.78934,-122.399651,False,4.5,https://www.yelp.com/biz/sababa-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,9,[],"['71 Stevenson St', 'Ste 100', 'San Francisco, CA 94105']",94105
szechuan,Yiyi's Mandarin Kitchen,37.78174,-122.48547,False,4.0,https://www.yelp.com/biz/yiyis-mandarin-kitchen-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,41,"['pickup', 'restaurant_reservation', 'delivery']","['2435 Clement St', 'San Francisco, CA 94121']",94121
turkish,A La Turca Restaurant,37.78606,-122.417613,False,4.0,https://www.yelp.com/biz/a-la-turca-restaurant-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,808,"['pickup', 'delivery']","['869 Geary St', 'San Francisco, CA 94109']",94109
wine_bars,Barrio,37.7995429440611,-122.410825960609,False,4.5,https://www.yelp.com/biz/barrio-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,82,[],"['1609 Powell St', 'San Francisco, CA 94133']",94133
vietnamese,Turtle Tower,37.7839535,-122.4178971,False,4.0,https://www.yelp.com/biz/turtle-tower-san-francisco-6?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,745,['delivery'],"['645 Larkin St', 'San Francisco, CA 94109']",94109
german,Radhaus,37.8068092801257,-122.431423098043,False,3.5,https://www.yelp.com/biz/radhaus-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,161,[],"['2 Marina Blvd', 'Bldg C Ste 260', 'San Francisco, CA 94123']",94123
mexican,Cadillac Bar & Grill,37.776846,-122.415784,False,3.5,https://www.yelp.com/biz/cadillac-bar-and-grill-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,348,"['pickup', 'restaurant_reservation', 'delivery']","['44 9th St', 'San Francisco, CA 94103']",94103
beerbar,The Crafty Fox Ale House,37.76983,-122.42039,False,4.5,https://www.yelp.com/biz/the-crafty-fox-ale-house-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,215,"['pickup', 'delivery']","['1700 Mission St', 'San Francisco, CA 94103']",94103
italian,Americano,37.79383,-122.3934,False,3.5,https://www.yelp.com/biz/americano-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1020,[],"['8 Mission Street', 'San Francisco, CA 94105']",94105
japanese,Family Cafe,37.79852,-122.40739,False,5.0,https://www.yelp.com/biz/family-cafe-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,29,[],"['362 Columbus Ave', 'San Francisco, CA 94133']",94133
tradamerican,Counter Offer,37.7603002510241,-122.417151282963,False,4.5,https://www.yelp.com/biz/counter-offer-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,34,['delivery'],"['800 S Van Ness Ave', 'San Francisco, CA 94110']",94110
breakfast_brunch,Hollywood Cafe on Fillmore,37.78391,-122.43311,False,4.5,https://www.yelp.com/biz/hollywood-cafe-on-fillmore-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,76,"['pickup', 'delivery']","['1545 Fillmore St', 'San Francisco, CA 94115']",94115
indpak,Bon AppeTikka,37.751438,-122.435573,False,4.5,https://www.yelp.com/biz/bon-appetikka-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,47,"['pickup', 'delivery']","['4166 24th St', 'San Francisco, CA 94114']",94114
tradamerican,Dottie's True Blue Cafe,37.7817050429594,-122.409839630127,False,4.0,https://www.yelp.com/biz/dotties-true-blue-cafe-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,4485,[],"['28 6th St', 'San Francisco, CA 94103']",94103
mexican,Tres Tequila Lounge & Mexican Kitchen,37.78015,-122.39132,False,3.0,https://www.yelp.com/biz/tres-tequila-lounge-and-mexican-kitchen-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1652,[],"['130 Townsend St', 'San Francisco, CA 94107']",94107
bars,Don Pistos Tequila Bar,37.80025,-122.43537,False,4.0,https://www.yelp.com/biz/don-pistos-tequila-bar-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,125,[],"['2030 Lombard St', 'San Francisco, CA 94123']",94123
ramen,Tsuta Japanese Soba Noodles,37.7840695,-122.4034888,False,3.5,https://www.yelp.com/biz/tsuta-japanese-soba-noodles-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,195,[],"['155 4th St', 'San Francisco, CA 94103']",94103
italian,Fiore Caffè,37.7518694874495,-122.422624123279,False,4.0,https://www.yelp.com/biz/fiore-caff%C3%A8-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,332,"['pickup', 'restaurant_reservation', 'delivery']","['3599 24th St', 'San Francisco, CA 94110']",94110
cantonese,Ken Kee Cafe,37.78201,-122.48191,False,4.5,https://www.yelp.com/biz/ken-kee-cafe-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,20,[],"['2109 Clement St', 'San Francisco, CA 94121']",94121
vegan,Gracias Madre,37.761606,-122.419241,False,4.0,https://www.yelp.com/biz/gracias-madre-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,3190,"['pickup', 'delivery']","['2211 Mission St', 'San Francisco, CA 94110']",94110
bubbletea,Stix,37.742616,-122.4809192,False,4.5,https://www.yelp.com/biz/stix-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,29,[],"['1353 Taraval St', 'San Francisco, CA 94116']",94116
burgers,Halal Wings Plus,37.7862701416016,-122.413299560547,False,4.0,https://www.yelp.com/biz/halal-wings-plus-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,441,[],"['533 Jones St', 'San Francisco, CA 94102']",94102
seafood,ATwater Tavern,37.7742624060048,-122.387184295116,False,3.5,https://www.yelp.com/biz/atwater-tavern-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,321,['restaurant_reservation'],"['295 Terry A Francois Blvd', 'San Francisco, CA 94158']",94158
thai,Sun and Moon,37.7796,-122.39452,False,4.5,https://www.yelp.com/biz/sun-and-moon-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,104,"['pickup', 'delivery']","['415 Brannan St', 'San Francisco, CA 94107']",94107
cocktailbars,Rambler,37.78771,-122.41071,False,3.5,https://www.yelp.com/biz/rambler-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,454,['restaurant_reservation'],"['545 Post St', 'San Francisco, CA 94102']",94102
cocktailbars,Barbara Pinseria & Cocktail Bar,37.7990091,-122.4085804,False,4.0,https://www.yelp.com/biz/barbara-pinseria-and-cocktail-bar-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,147,"['pickup', 'restaurant_reservation', 'delivery']","['431 Columbus Ave', 'San Francisco, CA 94133']",94133
bars,Parkside Tavern,37.7427940368652,-122.487129211426,False,4.0,https://www.yelp.com/biz/parkside-tavern-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,544,[],"['1940 Taraval St', 'San Francisco, CA 94116']",94116
foodtrucks,Torraku Ramen,37.765725,-122.402024,False,4.0,https://www.yelp.com/biz/torraku-ramen-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,144,"['pickup', 'delivery']","['300 Deharo St', 'Ste 338', 'San Francisco, CA 94103']",94103
bars,Commons Club,37.78235,-122.40209,False,4.0,https://www.yelp.com/biz/commons-club-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,80,[],"['250 4th St', 'Ground Fl', 'Virgin Hotels', 'San Francisco, CA 94103']",94103
ramen,Teruya Ramen & Drink,37.78143,-122.46186,False,4.0,https://www.yelp.com/biz/teruya-ramen-and-drink-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,58,"['pickup', 'delivery']","['3944 Geary Blvd', 'San Francisco, CA 94118']",94118
thai,Khan Toke Thai House,37.779911,-122.483321,False,4.0,https://www.yelp.com/biz/khan-toke-thai-house-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,619,"['pickup', 'delivery']","['5937 Geary Blvd', 'San Francisco, CA 94121']",94121
japanese,Hashiri,37.7831021,-122.4076549,False,4.5,https://www.yelp.com/biz/hashiri-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,101,[],"['4 Mint Plz', 'San Francisco, CA 94103']",94103
scandinavian,Kantine,37.770655,-122.425312,False,4.0,https://www.yelp.com/biz/kantine-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,161,[],"['1906 Market St', 'San Francisco, CA 94102']",94102
breakfast_brunch,Laguna Restaurant,37.7765676,-122.4264822,False,4.0,https://www.yelp.com/biz/laguna-restaurant-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,162,"['pickup', 'restaurant_reservation', 'delivery']","['602 Hayes St', 'San Francisco, CA 94102']",94102
newamerican,Avery Restaurant,37.78408,-122.432642,False,4.5,https://www.yelp.com/biz/avery-restaurant-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,103,[],"['1552 Fillmore St', 'San Francisco, CA 94115']",94115
cafes,Tastebuds,37.77715801324,-122.46266875416,False,4.0,https://www.yelp.com/biz/tastebuds-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,102,[],"['600 5th Ave', 'San Francisco, CA 94118']",94118
szechuan,General Tso Kitchen,37.7809198861184,-122.459610030055,False,4.0,https://www.yelp.com/biz/general-tso-kitchen-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,150,"['pickup', 'delivery']","['3741 Geary Blvd', 'San Francisco, CA 94118']",94118
ramen,Hinodeya,37.78555,-122.396384,False,4.0,https://www.yelp.com/biz/hinodeya-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,34,[],"['303 2nd St', 'Ste 102', 'San Francisco, CA 94107']",94107
halal,The Halal Guys,37.786352,-122.4104376,False,3.5,https://www.yelp.com/biz/the-halal-guys-san-francisco-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,788,['delivery'],"[""336 O'Farrell St"", 'San Francisco, CA 94102']",94102
pubs,Richmond Republic Draught House,37.78313,-122.46623,False,4.0,https://www.yelp.com/biz/richmond-republic-draught-house-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,368,"['pickup', 'delivery']","['642 Clement St', 'San Francisco, CA 94118']",94118
tradamerican,Louie's Bar,37.7895584106445,-122.399574279785,False,4.0,https://www.yelp.com/biz/louies-bar-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,442,[],"['55 Stevenson St', 'San Francisco, CA 94105']",94105
newamerican,Villon,37.78087,-122.41239,False,4.0,https://www.yelp.com/biz/villon-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,232,[],"['1100 Market St', 'San Francisco, CA 94102']",94102
newamerican,Little Gem,37.778,-122.42353,False,3.5,https://www.yelp.com/biz/little-gem-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,428,[],"['400 Grove St', 'San Francisco, CA 94102']",94102
japanese,Doma,37.747497,-122.410663,False,4.5,https://www.yelp.com/biz/doma-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,101,[],"['433 Precita Ave', 'San Francisco, CA 94110']",94110
mexican,Taqueria Los Mayas,37.7828267189761,-122.462883666158,False,4.0,https://www.yelp.com/biz/taqueria-los-mayas-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,301,"['pickup', 'delivery']","['331 Clement St', 'San Francisco, CA 94118']",94118
tradamerican,The Vault Restaurant,37.79226,-122.40348,False,4.0,https://www.yelp.com/biz/the-vault-restaurant-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,65,[],"['555 California St', 'San Francisco, CA 94104']",94104
mediterranean,Sumac,37.799617,-122.417342,False,5.0,https://www.yelp.com/biz/sumac-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,18,"['pickup', 'delivery']","['1096 Union St', 'San Francisco, CA 94133']",94133
sandwiches,Pluto's,37.764082,-122.464775,False,4.0,https://www.yelp.com/biz/plutos-san-francisco-7?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1185,"['pickup', 'delivery']","['627 Irving St', 'San Francisco, CA 94122']",94122
newamerican,Ungrafted,37.7587436582161,-122.38823565181,False,4.0,https://www.yelp.com/biz/ungrafted-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,86,[],"['2419 3rd St', 'San Francisco, CA 94107']",94107
chickenshop,Rooster & Rice,37.76085,-122.43365,False,4.5,https://www.yelp.com/biz/rooster-and-rice-san-francisco-18?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,25,[],"['4039 18th St', 'San Francisco, CA 94114']",94114
wine_bars,Bar Crenn,37.79837,-122.43604,False,4.0,https://www.yelp.com/biz/bar-crenn-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,88,[],"['3131 Fillmore St', 'San Francisco, CA 94123']",94123
breweries,Oda Restaurant and Brewery,37.76884,-122.39577,False,4.0,https://www.yelp.com/biz/oda-restaurant-and-brewery-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,126,"['pickup', 'delivery']","['1500 Owens St', 'Ste 100', 'San Francisco, CA 94158']",94158
thai,Amphawa,37.7807999,-122.4732285,False,4.0,https://www.yelp.com/biz/amphawa-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,459,"['pickup', 'delivery']","['5020 Geary Blvd', 'San Francisco, CA 94118']",94118
italian,Ideale,37.799001,-122.407311,False,4.0,https://www.yelp.com/biz/ideale-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,734,[],"['1309 Grant Ave', 'San Francisco, CA 94133']",94133
tradamerican,Eat Americana,37.7758785,-122.4966642,False,4.5,https://www.yelp.com/biz/eat-americana-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,254,['pickup'],"['3532 Balboa St', 'San Francisco, CA 94121']",94121
comfortfood,The Willows,37.77111,-122.41504,False,3.5,https://www.yelp.com/biz/the-willows-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,254,"['pickup', 'delivery']","['1582 Folsom St', 'San Francisco, CA 94103']",94103
bars,Last Drop Tavern,37.7899941802025,-122.408699691296,False,4.0,https://www.yelp.com/biz/last-drop-tavern-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,414,"['pickup', 'restaurant_reservation', 'delivery']","['550 Powell St', 'San Francisco, CA 94108']",94108
comfortfood,Belle Cora,37.7994887440823,-122.408376149833,False,4.5,https://www.yelp.com/biz/belle-cora-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,71,[],"['565 Green St', 'San Francisco, CA 94133']",94133
gastropubs,Mikkeller Bar,37.783976,-122.408981,False,4.0,https://www.yelp.com/biz/mikkeller-bar-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1217,[],"['34 Mason St', 'San Francisco, CA 94102']",94102
dimsum,Yank Sing,37.7896964530971,-122.399411320272,False,3.5,https://www.yelp.com/biz/yank-sing-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1568,[],"['49 Stevenson St', 'San Francisco, CA 94105']",94105
tacos,Death by Taco,37.7757568769427,-122.393562863754,False,4.0,https://www.yelp.com/biz/death-by-taco-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,196,[],"['301 King St', 'Ste B', 'San Francisco, CA 94158']",94158
french,Lovessy Asian Fusion & Souffles Bistro,37.78292,-122.46833,False,4.0,https://www.yelp.com/biz/lovessy-asian-fusion-and-souffles-bistro-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,120,"['pickup', 'restaurant_reservation', 'delivery']","['832 Clement St', 'San Francisco, CA 94118']",94118
icecream,Belly Good Cafe & Crepes,37.785091,-122.430635,False,4.5,https://www.yelp.com/biz/belly-good-cafe-and-crepes-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1287,[],"['1737 Post St', 'Ste 393', 'San Francisco, CA 94115']",94115
greek,Goood Frikin Chicken,37.74427,-122.42134,False,3.5,https://www.yelp.com/biz/goood-frikin-chicken-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,896,"['pickup', 'delivery']","['10 29th St', 'San Francisco, CA 94110']",94110
breakfast_brunch,Lapisara Eatery,37.7878344,-122.4131853,False,4.5,https://www.yelp.com/biz/lapisara-eatery-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,678,[],"['698 Post St', 'San Francisco, CA 94109']",94109
breakfast_brunch,The American Grilled Cheese Kitchen,37.782229,-122.392869,False,4.0,https://www.yelp.com/biz/the-american-grilled-cheese-kitchen-san-francisco-7?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1495,"['delivery', 'pickup']","['1 S Park St', 'Apt 103A', 'San Francisco, CA 94107']",94107
italian,Pasquale's Pizza,37.76422,-122.46552,False,3.5,https://www.yelp.com/biz/pasquales-pizza-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,964,"['delivery', 'pickup']","['700 Irving St', 'San Francisco, CA 94122']",94122
burgers,Next Level Burger,37.7644788,-122.4032778,False,4.0,https://www.yelp.com/biz/next-level-burger-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,177,"['delivery', 'pickup']","['450 Rhode Island St', 'Whole Foods Market 365', 'San Francisco, CA 94107']",94107
sushi,Wasabi Bistro,37.7604103,-122.4351501,False,4.0,https://www.yelp.com/biz/wasabi-bistro-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,453,"['delivery', 'pickup']","['524 Castro St', 'San Francisco, CA 94114']",94114
cafes,Boba Guys,37.78365,-122.43247,False,4.0,https://www.yelp.com/biz/boba-guys-san-francisco-10?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,622,[],"['1522 Fillmore St', 'San Francisco, CA 94115']",94115
asianfusion,The Citrus Club,37.76964,-122.45162,False,3.5,https://www.yelp.com/biz/the-citrus-club-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1275,"['delivery', 'pickup']","['1790 Haight St', 'San Francisco, CA 94117']",94117
foodtrucks,808 Poke Shack,37.7701701098892,-122.411985062063,False,4.5,https://www.yelp.com/biz/808-poke-shack-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,72,[],"['428 11th St', 'San Francisco, CA 94103']",94103
