category,name,latitude,longitude,is_closed,rating,image_url,review_count,transactions,region
hotpot,The Pot's,37.76129,-122.49071,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/NMDhpiuXkXyzhLDo4Srvfg/o.jpg,679,"['delivery', 'pickup']",region
indpak,Deccan Spice,37.75468,-122.42119,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/TqBAWrvwuQJE8d9sW6tz3g/o.jpg,659,"['delivery', 'pickup']",region
bbq,Native Sons BBQ,37.73053,-122.38523,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/c4DWXTceVx4VhZ_IZkglvA/o.jpg,32,[],region
japanese,Hot Zushi,37.7718463870564,-122.430961020291,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/Y0oNQ0JUA5uPnsjS9XLVMg/o.jpg,142,[],region
mexican,Uno Dos Tacos,37.789132,-122.400815612269,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/e7GbDjpwY2-MS4FaR6VaRw/o.jpg,760,[],region
french,Cafe Claude,37.7903209516376,-122.404523903705,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/slUFrrpw_EVqnTQbSeEnMQ/o.jpg,1987,[],region
foodtrucks,Torraku Ramen,37.765725,-122.402024,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/EH5KYUdkOV2Ic0NOIfky2A/o.jpg,142,"['pickup', 'delivery']",region
italian,Francisca's,37.7485021,-122.4179751,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/X3rvRnLxgYI2_AayVhOlYw/o.jpg,137,['delivery'],region
asianfusion,Asian Box,37.8006618091435,-122.436686865985,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/52J9G8xd9NegYOT1rnQ7lA/o.jpg,171,"['pickup', 'delivery']",region
italian,Perbacco,37.7934543812786,-122.399336635582,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/lapn3pRVT-73jKQeiYcy7w/o.jpg,2003,[],region
creperies,Crepevine Restaurant,37.76435,-122.46467,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/aHbzo2vP4W7bnsQJJDy5aQ/o.jpg,1569,"['pickup', 'delivery']",region
turkish,A La Turca Restaurant,37.78606,-122.417613,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/dCwDzeuK9KbueB_hu9Q_zQ/o.jpg,805,"['pickup', 'delivery']",region
korean,K-Elements BBQ,37.78227,-122.48244,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/K1sjwBUBgA9s9yYcCpydcw/o.jpg,517,"['delivery', 'pickup']",region
newamerican,Avery Restaurant,37.78408,-122.432642,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/2KaME-JFI4uZ4pPdXMyK2w/o.jpg,103,[],region
coffee,Karma Cafe,37.77359,-122.44781,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/w7wIkSaUpG3-QYttYAHRkw/o.jpg,60,[],region
breakfast_brunch,Home Plate,37.800044,-122.437191,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/nJwasMq9L0cbh18dGhTw5A/o.jpg,1115,['pickup'],region
korean,Zzan,37.7875,-122.41233,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/6_7tsiymRQ5BBd1nr4ficA/o.jpg,223,"['delivery', 'pickup', 'restaurant_reservation']",region
bars,Noe's Cantina,37.7518300837199,-122.427139878273,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/FB6Jwj4_kAZM7yaa7PAJfA/o.jpg,50,[],region
tradamerican,Spinnerie,37.7897018791605,-122.420643232763,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/U8IcBxHcsVUKo3AYQNWjmA/o.jpg,473,['delivery'],region
filipino,Manila Bowl,37.77674,-122.41636,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/bOLHQkZfMmy-KqS2x-vQ-w/o.jpg,110,"['pickup', 'delivery']",region
indpak,Besharam,37.75425,-122.38938,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/FF5V8Rixq2oa539UdZPJmA/o.jpg,165,[],region
szechuan,General Tso Kitchen,37.7809198861184,-122.459610030055,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/88RWUnojCQQ1_LCGqGs5uA/o.jpg,149,"['pickup', 'delivery']",region
cocktailbars,Aura Mixology and Chow,37.75958,-122.38878,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/I9KnMBVz3vxWxrkNsn-toQ/o.jpg,66,['restaurant_reservation'],region
cocktailbars,The Keystone,37.78486,-122.40513,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/jMTbm_R7rzi-RN-9yXJZGA/o.jpg,288,"['pickup', 'delivery']",region
bars,Tap415,37.784475,-122.406813,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/Iz1JdksvJlpMw5-0FCAozA/o.jpg,444,"['restaurant_reservation', 'pickup', 'delivery']",region
korean,Wang Dae Bak,37.7321815,-122.4737625,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/I_rszCVKztYi1L6tJ1NaMA/o.jpg,277,[],region
sushi,Kabuto Restaurant,37.78031,-122.47441,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/kkJNyNJeg4328L1veEtIUw/o.jpg,1025,['restaurant_reservation'],region
salad,Flybird,37.7883651587911,-122.403728887439,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/WT6_L9SJWuonQruKlQ12WA/o.jpg,54,"['pickup', 'delivery']",region
cafes,Darwin Cafe,37.7806091,-122.3961443,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/-YXSG36jSJSWyhZWFAonSA/o.jpg,592,[],region
pizza,Del Popolo,37.789627,-122.411374,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/VDbLG5ki93ba2Gwktnm_8g/o.jpg,425,[],region
vietnamese,Noodle Time,37.79689,-122.40106,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/t7TJqLxehgo0c6jHAnh8HA/o.jpg,84,[],region
himalayan,Little Nepal,37.7391,-122.41361,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/fDLnSnx0FRDlhZgAeWkDXg/o.jpg,445,"['pickup', 'delivery']",region
burgers,Super Duper Burgers,37.7928058550794,-122.394083711639,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/2qTVHjkf5-1_riMROEEjvA/o.jpg,507,[],region
pubs,Schroeder's,37.793955127899,-122.398792438246,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/YjQc9YlvLudAaykpWIwXSQ/o.jpg,473,['restaurant_reservation'],region
newamerican,Maybeck's,37.79946,-122.44123,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/OVT7E-m7jOo6GsvMZ-FLQA/o.jpg,302,[],region
bars,Leo's Oyster Bar,37.79406,-122.40259,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/VTKdGE7TmHGvko6cp9bz1w/o.jpg,377,[],region
bakeries,Tartine Manufactory,37.7618402321822,-122.41198167347,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/3g1GrMCclkT_heNfB2pt9g/o.jpg,1163,[],region
newamerican,Street Restaurant and Bar,37.7964394,-122.4220352,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/6VS253YxIIDdlH6xGB_nLg/o.jpg,633,[],region
bars,Parkside Tavern,37.7427940368652,-122.487129211426,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/BJpSMzP4Bh3ghyGC61JDbQ/o.jpg,544,[],region
chinese,Tēo Restaurant & Bar,37.7789396944923,-122.411170243043,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/exGaVrR850OiJ0WhnHTGWQ/o.jpg,291,"['restaurant_reservation', 'pickup', 'delivery']",region
dimsum,Yank Sing,37.7896964530971,-122.399411320272,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/oonmspkUQcdSLUiKCqvogA/o.jpg,1566,[],region
italian,SPQR,37.78725,-122.43376,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/q_lFnK6H2YfQ5FrO2zTT0w/o.jpg,1945,[],region
burgers,Bandit,37.7864,-122.41451,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/rbTHWJTpYw9oNmUK6envww/o.jpg,374,"['pickup', 'delivery']",region
newamerican,Villon,37.78087,-122.41239,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/2ZyhptT0UYvAD3kkxyWnow/o.jpg,229,[],region
indpak,Roti Indian Bistro,37.7401922,-122.4662449,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/kah20r5t1mofuVH7yoxnog/o.jpg,739,['delivery'],region
icecream,Gott's Roadside,37.7961786095916,-122.39410980362,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/S4KKPyg8LPqCqzUYPOCZIw/o.jpg,2669,"['pickup', 'delivery']",region
thai,Sun and Moon,37.7796,-122.39452,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/VS92Oc26c_tPEJAe72eYrQ/o.jpg,100,"['pickup', 'delivery']",region
newamerican,Ungrafted,37.7587436582161,-122.38823565181,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/zXe5ty27YbB0QN_ZBuqMXg/o.jpg,86,[],region
mediterranean,Sababa,37.79443,-122.4024,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/_t0aUqiOoz-GpaTbr798xA/o.jpg,94,['delivery'],region
latin,Elda,37.7649080708052,-122.423831267459,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/oH9blC008W-GnJOiAI9Z6A/o.jpg,31,[],region
mexican,Taqueria Los Coyotes,37.7651299184884,-122.420415580273,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/CKAh44fCWIB5fRFBKV3iUA/o.jpg,887,"['pickup', 'delivery']",region
thai,Aroy Thai,37.773011,-122.437562,False,5.0,https://s3-media1.fl.yelpcdn.com/bphoto/0YieUxyXP3KjMSGu9R5kKg/o.jpg,3,[],region
vietnamese,Mr Banh Mi,37.7755706,-122.4975768,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/WiplyoR0TppiZSWpgA6Y4g/o.jpg,184,[],region
gastropubs,Woodbury,37.7790943635989,-122.392903892416,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/K3XFxTBJkc7JMyBZC4IhVQ/o.jpg,207,[],region
vegan,Golden Era Vegan Restaurant,37.7814734450825,-122.416835837066,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/c9RUaXyjHxdpKbILjudzhA/o.jpg,630,"['pickup', 'delivery']",region
sandwiches,Newkirk's,37.756,-122.406912,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/0yeq5AbqBsJZ8t7z4A6LPg/o.jpg,63,"['pickup', 'delivery']",region
mediterranean,opa cafe,37.783969,-122.441505,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/Xtog30vvFrhwILeBlskMGA/o.jpg,263,"['pickup', 'delivery']",region
thai,Amphawa,37.7807999,-122.4732285,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/cJLMUqim18VTWk4YSbJVnQ/o.jpg,459,"['pickup', 'delivery']",region
newamerican,Hard Water,37.797585,-122.395568,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/inTiiA7DgjsGj87RgBVKhw/o.jpg,640,[],region
sandwiches,The Sandwich Shop,37.7634,-122.38822,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/G52WLCP3FH9tCpbgmcsBNQ/o.jpg,84,[],region
mediterranean,North Beach Gyros,37.800142,-122.411015,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/C12Yb9_Tb-1TVZ1em6LGqQ/o.jpg,349,"['pickup', 'delivery']",region
japanese,Doma,37.747497,-122.410663,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/sdgUO-GNv_AM5_i5buZTpQ/o.jpg,100,[],region
mexican,Cala,37.77599,-122.42036,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/r2HwuWL3KrK2ipmyPZaa_w/o.jpg,457,[],region
bakeries,"La Boulangerie de San Francisco, Pine",37.78762,-122.43403,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/anwKDUJpTB8SemSWc57Mlw/o.jpg,755,['pickup'],region
cafes,Z Zoul Cafe,37.78373,-122.41226,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/0Moqg5cMufqO0u0HVQseVg/o.jpg,107,"['pickup', 'delivery']",region
filipino,Nick's on Mission,37.78128,-122.4087,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/_OnZzcyVqS_EwgbdCmYpyg/o.jpg,14,[],region
tradamerican,The Salad Place,37.72278,-122.43554,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/oJ2yHqKZgHX7rPck635XyA/o.jpg,214,"['pickup', 'delivery']",region
vietnamese,Co Nam,37.7921731,-122.42106,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/H4YF_8UG86D15WiuIXzPbA/o.jpg,425,"['pickup', 'restaurant_reservation', 'delivery']",region
vegan,VeganBurg,37.77017,-122.44646,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/3ov4dpUsoYfFrrnVbyipfg/o.jpg,778,"['pickup', 'delivery']",region
italian,Olive Garden Italian Restaurant,37.7273592696199,-122.47638172212,False,3.0,https://s3-media3.fl.yelpcdn.com/bphoto/Gw7fBFb_UzJd4kzFKu_OuQ/o.jpg,1138,[],region
sandwiches,The Sandwich Place,37.76443,-122.4191,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/CqSsVp2IGUuG5xqma5E5ig/o.jpg,278,"['pickup', 'delivery']",region
mediterranean,Piece of Heaven,37.78764,-122.42306,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/LVMsn3lKDSBFNEgi2CXmaQ/o.jpg,42,"['pickup', 'delivery']",region
seafood,Angler,37.79307,-122.39212,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/tvZ5r5ojEc-bR-gaaAN0WQ/o.jpg,286,[],region
vietnamese,Anh Hong Bo 7 Mon,37.7864114,-122.416734,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/YpvtgUFoHDeTqgOFuzOvgA/o.jpg,564,"['pickup', 'delivery']",region
newamerican,Coi,37.7981428,-122.4034996,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/Sk1pERHlYxeOtgRebdOyOQ/o.jpg,782,[],region
pizza,Doppio Zero,37.7767734,-122.4226963,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/e0boO5qkyM8619L5wphgeQ/o.jpg,199,[],region
cafes,Milkbean,37.7871613,-122.4162122,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/Q27QyKmora6CeX4wG4hGrA/o.jpg,250,"['pickup', 'delivery']",region
italian,Che Fico,37.7774319,-122.4381079,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/JsZHAMuMhwPnPpgNVWx6ZQ/o.jpg,464,[],region
cafes,Fueling Station,37.79933,-122.42215,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/8hMc4_KWochQIjbFcjsV1A/o.jpg,157,[],region
newamerican,Picnic on Third,37.7815361,-122.3959045,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/RZVNHIXE6tcoS1ZuLnTCRg/o.jpg,285,[],region
divebars,Hi Dive,37.7876182772597,-122.387460079162,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/S9tS1V00WKE4dJbYIQNYkA/o.jpg,526,['pickup'],region
french,Lovessy Asian Fusion & Souffles Bistro,37.78292,-122.46833,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/zmq0NL2MqR6Nout2hF6Dlw/o.jpg,120,"['pickup', 'restaurant_reservation', 'delivery']",region
sushi,Robin,37.779191,-122.423323604965,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/mds3ZjmCv_-0zhqNxFToag/o.jpg,346,[],region
newamerican,Town Hall,37.7895383,-122.3949794,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/yLcW1MB0vYd4PcKLC7U0Hg/o.jpg,1945,[],region
vietnamese,Pho Hour,37.771292,-122.409245,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/dTAOPhMsBkHl55bVnJqFPw/o.jpg,235,[],region
breakfast_brunch,Lucho's,37.73193,-122.47434,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/s4cg8WaLpYr5qQAgBR06Pw/o.jpg,173,"['pickup', 'delivery']",region
hkcafe,Goldelicious,37.76305,-122.48308,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/ciEPJ7cWVJScX7piEtBD9Q/o.jpg,69,"['pickup', 'delivery']",region
salad,Waystone,37.7824109615308,-122.410308346152,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/T8PfStNRsE2_SXAxSef_5w/o.jpg,132,[],region
gastropubs,Patriot House,37.794957302451,-122.39885905011,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/_z1tjVYX56nDg1UutluNMw/o.jpg,181,[],region
pizza,Bizza,37.76994,-122.44645,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/advoUyRkKM8yj14i_9RnmQ/o.jpg,175,"['pickup', 'delivery']",region
newamerican,Aracely Cafe,37.827738,-122.3737642,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/Fw4qZ2UFAO7m2CQUnNOoog/o.jpg,245,[],region
sandwiches,The Grove Yerba Buena,37.786555,-122.401971,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/K0WShBisQmY-tz2KogXxow/o.jpg,1930,[],region
newamerican,As Quoted,37.78728,-122.45218,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/lRLqJ11qLYZX_cm8P8T_nw/o.jpg,220,[],region
sushi,Yoji Sushi House,37.74738,-122.45952,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/7i5uLjTReGBLnYZfYirEvw/o.jpg,243,"['pickup', 'restaurant_reservation', 'delivery']",region
tradamerican,The Vault Restaurant,37.79226,-122.40348,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/qzfVjXOH-VxSZ1nWNmf9Qg/o.jpg,63,[],region
vietnamese,Bobo's Bistro,37.7617314719669,-122.409318216927,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/kcegZZiES-NVdZpudJxH8g/o.jpg,26,"['pickup', 'delivery']",region
comfortfood,Belle Cora,37.7994887440823,-122.408376149833,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/fx2qp47WfI_zbOTGbOky3A/o.jpg,71,[],region
mediterranean,SAJJ Mediterranean,37.7813836912082,-122.391699883583,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/oN9WOdcRsxg9QzG8vAgd9A/o.jpg,112,"['pickup', 'delivery']",region
comfortfood,The Willows,37.77111,-122.41504,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/7mXs-nFwpLlvltrbDarMmA/o.jpg,254,"['pickup', 'delivery']",region
catering,Crêpe Hearts,37.7805137,-122.4145168,False,5.0,https://s3-media3.fl.yelpcdn.com/bphoto/14CxPqI5mp9rUzTivA4GKA/o.jpg,18,[],region
latin,El Paisa Restaurante-Jenny & Jesse,37.7436278695822,-122.421432494205,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/luQSjI7MRLdOBJ_gOxiYsw/o.jpg,68,[],region
seafood,Fish,37.8681399,-122.49766,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/HiSRp0IRKMIMbb9XN1YmDQ/o.jpg,2341,['delivery'],region
tacos,Death by Taco,37.7757568769427,-122.393562863754,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/dIBCo3wS2yaPFSNFFjUzGw/o.jpg,187,[],region
bars,Last Drop Tavern,37.7899941802025,-122.408699691296,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/x4vgBDfPUPAGgOSTVaZBjg/o.jpg,411,"['pickup', 'restaurant_reservation', 'delivery']",region
szechuan,Yiyi's Mandarin Kitchen,37.78174,-122.48547,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/1OUZfGoGkXf0Jba1skeFgA/o.jpg,40,"['restaurant_reservation', 'pickup', 'delivery']",region
delis,Kawika's Ocean Beach Deli,37.7745463733934,-122.509932195955,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/YcFIKVWRcEa9nPLt4-leEQ/o.jpg,453,"['pickup', 'delivery']",region
bakeries,Frena Bakery and Cafe,37.780321,-122.408274,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/0ER1kL8w4wmS5UTshDZHNg/o.jpg,401,"['pickup', 'delivery']",region
burgers,The Chieftain Irish Pub & Restaurant,37.7814788,-122.4051366,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/zIvLr0z2RVniJ7RxdEmT3g/o.jpg,866,[],region
grocery,Seakor Polish Delicatessen,37.7799501,-122.483546,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/3KgpPoAPLSBKGDnlqIrFCA/o.jpg,206,[],region
breakfast_brunch,Friends With Benedicts @ Chief Sullivans,37.7995265969096,-122.409706481378,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/G6SlWI1HUkn5iwwe1jUbpQ/o.jpg,168,"['restaurant_reservation', 'pickup', 'delivery']",region
indpak,A Desi Cafe,37.75387,-122.47985,False,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/Trl_HzJJiDIJylPy4FS7xA/o.jpg,268,"['pickup', 'delivery']",region
vietnamese,Mission Asia Noodle,37.71467,-122.4423,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/_mnR3zYaiXKMjgrEezrT9w/o.jpg,97,"['pickup', 'delivery']",region
thai,Zen Yai Thai Restaurant,37.784028,-122.418941,False,4.0,https://s3-media1.fl.yelpcdn.com/bphoto/o9S3fxcMts2UHhqCJsWtNw/o.jpg,690,['pickup'],region
turkish,SINI,37.791196,-122.403911,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/SXHZeEurQixhdRXPmILKAA/o.jpg,152,"['pickup', 'delivery']",region
tacos,Taqueria Vallarta,37.7524796182579,-122.412584026201,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/9GaiQt0c6cQsBibxme2OjQ/o.jpg,790,"['pickup', 'delivery']",region
korean,Namu Stonepot,37.7746927827622,-122.438025000257,False,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/8DqivM2DMUN45WUNWxQvPg/o.jpg,230,[],region
peruvian,El Ají,37.74883,-122.41771,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/UcboRElTrVCppzBQbCXqDw/o.jpg,58,['pickup'],region
indpak,Chanvi Eatery,37.78083,-122.41137,False,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/RcG-AetrupW96Otl3WRh4w/o.jpg,233,"['pickup', 'delivery']",region
bbq,Carbon Grill,37.7827961292364,-122.468656725813,False,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/Ea9UGmYp6VW6Agxu8zc-0A/o.jpg,459,[],region
indpak,Om Indian Cuisine,37.76986,-122.44972,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/VmqeiT1489stnIWan7gCkw/o.jpg,286,"['pickup', 'delivery']",region
delis,Amal's Deli,37.7702041715384,-122.445749714971,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/Mw9l6FMYEJCaUAHSj9tK4w/o.jpg,24,"['pickup', 'delivery']",region
bakeries,Vive La Tarte,37.7769811042271,-122.410907296645,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/K4ckJStgGOruXye9xtsfiA/o.jpg,555,[],region
newamerican,Trou Normand,37.7866757541084,-122.399691734953,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/iMS-gW5OWuvqE-oNc6TkDg/o.jpg,557,['delivery'],region
pizza,Little Star Pizza,37.7662598870271,-122.422120973633,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/T7AGG4yUrbN4KFj097VOdA/o.jpg,2051,"['pickup', 'restaurant_reservation', 'delivery']",region
italian,Trattoria da Vittorio - San Francisco,37.73933,-122.46775,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/EaCcOTo1caRMZ4WL_TabGw/o.jpg,705,"['delivery', 'pickup']",region
cocktailbars,Southside Spirit House,37.7871674985456,-122.397512795665,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/TiPdUmBVogdyxlhYU8Q-yg/o.jpg,318,['restaurant_reservation'],region
newamerican,Red Dog Restaurant & Bar,37.7847102462437,-122.395219936428,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/fbrmfgq_OjFqZ5rZkvBQbA/o.jpg,490,"['pickup', 'delivery']",region
indpak,Royal Indian Cuisine on Fillmore,37.78582,-122.43301,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/0a7_sR6jJksMomKIsGQPTg/o.jpg,273,"['pickup', 'delivery']",region
steak,Ruth's Chris Steak House,37.7905481,-122.4226117,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/tQNAjQp2HBKImKq_ce-c2g/o.jpg,2091,"['pickup', 'delivery']",region
icecream,Miyako Old Fashioned Ice Cream,37.7830991389702,-122.432461963236,False,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/yY7LzS6M5lE9YHyxmIN7UA/o.jpg,329,[],region
mexican,Cadillac Bar & Grill,37.776846,-122.415784,False,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/q8Mui-OSqz6SKCt53-rB4A/o.jpg,346,"['pickup', 'restaurant_reservation', 'delivery']",region
breakfast_brunch,Toasty,37.79761,-122.42862,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/ieGnZXPf0jT00TaU425Tng/o.jpg,158,"['pickup', 'delivery']",region
wine_bars,Howells,37.79979,-122.44231,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/Sdoby2kq1VbEEjILlNzVaA/o.jpg,40,[],region
coffee,Java Beach Cafe,37.760452,-122.508934,False,4.0,https://s3-media3.fl.yelpcdn.com/bphoto/tZbJF5eILjLKZFRtcmz4vQ/o.jpg,1044,[],region
breweries,Oda Restaurant and Brewery,37.76884,-122.39577,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/n3mhIkOSSbRf1qidlmaB_Q/o.jpg,126,"['pickup', 'delivery']",region
grocery,Cindy's Market,37.7733892947435,-122.450827807188,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/ZNij1qd-yqbSVGn4F4BQRA/o.jpg,63,[],region
delis,Handy Deli,37.7635545,-122.4774885,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/m3aZr4sBYEL4U1e11EIvpQ/o.jpg,230,"['pickup', 'delivery']",region
sandwiches,The Grove - Hayes,37.776956859246,-122.42146721515,False,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/q-1UgVAoNKQYXEtG0tfvWQ/o.jpg,1033,[],region
japanese,Sakesan Sushi & Robata,37.7243585192671,-122.457495672167,False,4.0,https://s3-media4.fl.yelpcdn.com/bphoto/C_wHgECuULE4CUcMgMiLCw/o.jpg,282,"['delivery', 'restaurant_reservation', 'pickup']",region
pizza,Hayes Pizza,37.773201,-122.450532,False,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/hZ3PUg6S0rLcKdMe1tthmw/o.jpg,169,"['pickup', 'delivery']",region
sushi,Kui Shin Bo,37.8014,-122.42516,False,4.0,https://s3-media2.fl.yelpcdn.com/bphoto/bSE1FVW075S9uLzx3m7QPg/o.jpg,143,"['pickup', 'restaurant_reservation', 'delivery']",region
